flight_id,airline,source,destination,departure_time,arrival_time,duration,flight_id_valid,departure_datetime,arrival_datetime,calculated_duration_minutes,calculated_duration_hours,is_overnight,source_duration_minutes,duration_difference_minutes,duration_match,route,anomaly_type
SJ064,SPICEJET,CCU,DEL,2026-04-19 06:29:41.701,2026-04-19 08:43:41.701,02:14:00,True,2026-04-19 06:29:41.701,2026-04-19 08:43:41.701,134.0,2.23,False,134.0,0.0,True,CCU → DEL,NONE
UK118,VISTARA,HYD,BLR,2026-04-19 06:22:41.702,2026-04-19 07:22:42.000,01:00:00.298000,True,2026-04-19 06:22:41.702,2026-04-19 07:22:42.000,60.00496666666666,1.0,False,60.00496666666666,0.0,True,HYD → BLR,NONE
UK022,VISTARA,DEL,HYD,2026-04-19 06:22:41.701,2026-04-19 10:59:41.701,04:37:00,True,2026-04-19 06:22:41.701,2026-04-19 10:59:41.701,277.0,4.62,False,277.0,0.0,True,DEL → HYD,NONE
UK099,VISTARA,BOM,MAA,2026-04-19 06:16:41.702,2026-04-19 10:24:41.702,04:08:00,True,2026-04-19 06:16:41.702,2026-04-19 10:24:41.702,248.0,4.13,False,248.0,0.0,True,BOM → MAA,NONE
6F212,INDIGO,BLR,CCU,2026-04-19 06:10:41.703,2026-04-19 10:52:41.703,04:42:00,False,2026-04-19 06:10:41.703,2026-04-19 10:52:41.703,282.0,4.7,False,282.0,0.0,True,BLR → CCU,INVALID_FLIGHT_ID
AI023,AIR INDIA,HYD,BLR,2026-04-19 06:10:41.701,2026-04-19 09:35:41.701,03:25:00,True,2026-04-19 06:10:41.701,2026-04-19 09:35:41.701,205.0,3.42,False,205.0,0.0,True,HYD → BLR,NONE
SJ245,SPICEJET,BOM,DEL,2026-04-19 06:07:41.704,2026-04-19 09:39:41.704,03:32:00,True,2026-04-19 06:07:41.704,2026-04-19 09:39:41.704,212.0,3.53,False,212.0,0.0,True,BOM → DEL,NONE
6F066,INDIGO,BLR,HYD,2026-04-19 06:07:41.701,2026-04-19 07:43:41.701,01:36:00,False,2026-04-19 06:07:41.701,2026-04-19 07:43:41.701,96.0,1.6,False,96.0,0.0,True,BLR → HYD,INVALID_FLIGHT_ID
AI138,AIR INDIA,DEL,CCU,2026-04-19 05:50:41.702,2026-04-19 06:40:41.702,00:50:00,True,2026-04-19 05:50:41.702,2026-04-19 06:40:41.702,50.0,0.83,False,50.0,0.0,True,DEL → CCU,NONE
SJ021,SPICEJET,HYD,BLR,2026-04-19 05:48:41.701,2026-04-19 09:46:41.701,03:58:00,True,2026-04-19 05:48:41.701,2026-04-19 09:46:41.701,238.0,3.97,False,238.0,0.0,True,HYD → BLR,NONE
SJ136,SPICEJET,HYD,BLR,2026-04-19 05:45:41.702,2026-04-19 08:04:41.702,02:19:00,True,2026-04-19 05:45:41.702,2026-04-19 08:04:41.702,139.0,2.32,False,139.0,0.0,True,HYD → BLR,NONE
AI148,AIR INDIA,HYD,MAA,2026-04-19 05:41:41.703,2026-04-19 08:32:41.703,02:51:00,True,2026-04-19 05:41:41.703,2026-04-19 08:32:41.703,171.0,2.85,False,171.0,0.0,True,HYD → MAA,NONE
SJ014,SPICEJET,BOM,HYD,2026-04-19 05:40:41.701,2026-04-19 06:39:41.701,00:59:00,True,2026-04-19 05:40:41.701,2026-04-19 06:39:41.701,59.0,0.98,False,59.0,0.0,True,BOM → HYD,NONE
6F104,INDIGO,CCU,BOM,2026-04-19 05:39:41.702,2026-04-19 06:14:41.702,00:35:00,False,2026-04-19 05:39:41.702,2026-04-19 06:14:41.702,35.0,0.58,False,35.0,0.0,True,CCU → BOM,INVALID_FLIGHT_ID
SJ121,SPICEJET,CCU,DEL,2026-04-19 05:32:41.702,2026-04-19 06:47:41.702,01:15:00,True,2026-04-19 05:32:41.702,2026-04-19 06:47:41.702,75.0,1.25,False,75.0,0.0,True,CCU → DEL,NONE
UK174,VISTARA,CCU,DEL,2026-04-19 05:27:41.703,2026-04-19 07:47:41.703,02:20:00,True,2026-04-19 05:27:41.703,2026-04-19 07:47:41.703,140.0,2.33,False,140.0,0.0,True,CCU → DEL,NONE
AI033,AIR INDIA,MAA,CCU,2026-04-19 05:25:41.701,2026-04-19 10:21:41.701,04:56:00,True,2026-04-19 05:25:41.701,2026-04-19 10:21:41.701,296.0,4.93,False,296.0,0.0,True,MAA → CCU,NONE
SJ122,SPICEJET,CCU,BOM,2026-04-19 05:22:41.702,2026-04-19 10:09:41.702,04:47:00,True,2026-04-19 05:22:41.702,2026-04-19 10:09:41.702,287.0,4.78,False,287.0,0.0,True,CCU → BOM,NONE
UK095,VISTARA,BOM,MAA,2026-04-19 05:22:41.702,2026-04-19 07:36:41.702,02:14:00,True,2026-04-19 05:22:41.702,2026-04-19 07:36:41.702,134.0,2.23,False,134.0,0.0,True,BOM → MAA,NONE
SJ026,SPICEJET,CCU,MAA,2026-04-19 05:22:41.701,2026-04-19 09:40:41.701,04:18:00,True,2026-04-19 05:22:41.701,2026-04-19 09:40:41.701,258.0,4.3,False,258.0,0.0,True,CCU → MAA,NONE
6F221,INDIGO,MAA,DEL,2026-04-19 05:20:41.704,2026-04-19 08:52:41.704,03:32:00,False,2026-04-19 05:20:41.704,2026-04-19 08:52:41.704,212.0,3.53,False,212.0,0.0,True,MAA → DEL,INVALID_FLIGHT_ID
SJ103,SPICEJET,MAA,BLR,2026-04-19 05:16:41.702,2026-04-19 08:56:41.702,03:40:00,True,2026-04-19 05:16:41.702,2026-04-19 08:56:41.702,220.0,3.67,False,220.0,0.0,True,MAA → BLR,NONE
SJ011,SPICEJET,BOM,MAA,2026-04-19 05:14:41.701,2026-04-19 09:59:41.701,04:45:00,True,2026-04-19 05:14:41.701,2026-04-19 09:59:41.701,285.0,4.75,False,285.0,0.0,True,BOM → MAA,NONE
AI002,AIR INDIA,HYD,BLR,2026-04-19 05:12:41.700,2026-04-19 07:12:41.700,02:00:00,True,2026-04-19 05:12:41.700,2026-04-19 07:12:41.700,120.0,2.0,False,120.0,0.0,True,HYD → BLR,NONE
AI046,UNKNOWN,DEL,BOM,2026-04-19 05:09:41.701,2026-04-19 08:00:41.701,02:51:00,True,2026-04-19 05:09:41.701,2026-04-19 08:00:41.701,171.0,2.85,False,171.0,0.0,True,DEL → BOM,NONE
SJ053,SPICEJET,CCU,DEL,2026-04-19 05:00:41.701,2026-04-19 06:38:41.701,01:38:00,True,2026-04-19 05:00:41.701,2026-04-19 06:38:41.701,98.0,1.63,False,98.0,0.0,True,CCU → DEL,NONE
AI236,AIR INDIA,DEL,BOM,2026-04-19 04:52:41.704,2026-04-19 09:11:41.704,04:19:00,True,2026-04-19 04:52:41.704,2026-04-19 09:11:41.704,259.0,4.32,False,259.0,0.0,True,DEL → BOM,NONE
AI254,AIR INDIA,CCU,HYD,2026-04-19 04:46:41.704,2026-04-19 08:06:41.704,03:20:00,True,2026-04-19 04:46:41.704,2026-04-19 08:06:41.704,200.0,3.33,False,200.0,0.0,True,CCU → HYD,NONE
6F063,INDIGO,DEL,HYD,2026-04-19 04:42:41.701,2026-04-19 07:31:41.701,02:49:00,False,2026-04-19 04:42:41.701,2026-04-19 07:31:41.701,169.0,2.82,False,169.0,0.0,True,DEL → HYD,INVALID_FLIGHT_ID
6F115,INDIGO,MAA,BLR,2026-04-19 04:41:41.702,2026-04-19 06:23:41.702,01:42:00,False,2026-04-19 04:41:41.702,2026-04-19 06:23:41.702,102.0,1.7,False,102.0,0.0,True,MAA → BLR,INVALID_FLIGHT_ID
UK070,VISTARA,BOM,DEL,2026-04-19 04:36:41.701,2026-04-19 06:49:41.701,02:13:00,True,2026-04-19 04:36:41.701,2026-04-19 06:49:41.701,133.0,2.22,False,133.0,0.0,True,BOM → DEL,NONE
SJ147,SPICEJET,BLR,CCU,2026-04-19 04:30:41.702,2026-04-19 08:52:41.702,04:22:00,True,2026-04-19 04:30:41.702,2026-04-19 08:52:41.702,262.0,4.37,False,262.0,0.0,True,BLR → CCU,NONE
UK201,VISTARA,HYD,BOM,2026-04-19 04:29:41.703,2026-04-19 06:42:41.703,02:13:00,True,2026-04-19 04:29:41.703,2026-04-19 06:42:41.703,133.0,2.22,False,133.0,0.0,True,HYD → BOM,NONE
SJ234,SPICEJET,BLR,CCU,2026-04-19 04:20:41.704,2026-04-19 06:23:41.704,02:03:00,True,2026-04-19 04:20:41.704,2026-04-19 06:23:41.704,123.0,2.05,False,123.0,0.0,True,BLR → CCU,NONE
AI176,AIR INDIA,BLR,DEL,2026-04-19 04:20:41.703,2026-04-19 06:25:41.703,02:05:00,True,2026-04-19 04:20:41.703,2026-04-19 06:25:41.703,125.0,2.08,False,125.0,0.0,True,BLR → DEL,NONE
SJ045,SPICEJET,DEL,MAA,2026-04-19 04:16:41.701,2026-04-19 09:03:41.701,04:47:00,True,2026-04-19 04:16:41.701,2026-04-19 09:03:41.701,287.0,4.78,False,287.0,0.0,True,DEL → MAA,NONE
SJ174,SPICEJET,CCU,DEL,2026-04-19 04:09:41.703,2026-04-19 05:04:41.703,00:55:00,True,2026-04-19 04:09:41.703,2026-04-19 05:04:41.703,55.0,0.92,False,55.0,0.0,True,CCU → DEL,NONE
AI007,AIR INDIA,MAA,DEL,2026-04-19 04:01:41.701,2026-04-19 06:01:42.000,02:00:00.299000,True,2026-04-19 04:01:41.701,2026-04-19 06:01:42.000,120.00498333333333,2.0,False,120.00498333333333,0.0,True,MAA → DEL,NONE
AI143,AIR INDIA,CCU,DEL,2026-04-19 03:58:41.702,2026-04-19 04:36:41.702,00:38:00,True,2026-04-19 03:58:41.702,2026-04-19 04:36:41.702,38.0,0.63,False,38.0,0.0,True,CCU → DEL,NONE
SJ241,SPICEJET,DEL,HYD,2026-04-19 03:57:41.704,2026-04-19 06:36:41.704,02:39:00,True,2026-04-19 03:57:41.704,2026-04-19 06:36:41.704,159.0,2.65,False,159.0,0.0,True,DEL → HYD,NONE
AI020,UNKNOWN,BOM,BLR,2026-04-19 03:53:41.701,2026-04-19 06:21:41.701,02:28:00,True,2026-04-19 03:53:41.701,2026-04-19 06:21:41.701,148.0,2.47,False,148.0,0.0,True,BOM → BLR,NONE
UK031,VISTARA,CCU,DEL,2026-04-19 03:45:41.701,2026-04-19 07:20:41.701,03:35:00,True,2026-04-19 03:45:41.701,2026-04-19 07:20:41.701,215.0,3.58,False,215.0,0.0,True,CCU → DEL,NONE
AI013,AIR INDIA,HYD,BLR,2026-04-19 03:41:41.701,2026-04-19 04:58:41.701,01:17:00,True,2026-04-19 03:41:41.701,2026-04-19 04:58:41.701,77.0,1.28,False,77.0,0.0,True,HYD → BLR,NONE
AI249,AIR INDIA,BLR,HYD,2026-04-19 03:38:41.704,2026-04-19 06:27:41.704,02:49:00,True,2026-04-19 03:38:41.704,2026-04-19 06:27:41.704,169.0,2.82,False,169.0,0.0,True,BLR → HYD,NONE
UK046,VISTARA,CCU,DEL,2026-04-19 03:37:41.701,2026-04-19 06:05:41.701,02:28:00,True,2026-04-19 03:37:41.701,2026-04-19 06:05:41.701,148.0,2.47,False,148.0,0.0,True,CCU → DEL,NONE
UK168,VISTARA,BLR,CCU,2026-04-19 03:20:41.703,2026-04-19 04:09:41.703,00:49:00,True,2026-04-19 03:20:41.703,2026-04-19 04:09:41.703,49.0,0.82,False,49.0,0.0,True,BLR → CCU,NONE
AI022,AIR INDIA,BOM,MAA,2026-04-19 03:15:41.701,2026-04-19 05:10:41.701,01:55:00,True,2026-04-19 03:15:41.701,2026-04-19 05:10:41.701,115.0,1.92,False,115.0,0.0,True,BOM → MAA,NONE
UK218,VISTARA,MAA,BLR,2026-04-19 03:12:41.704,2026-04-19 07:22:41.704,04:10:00,True,2026-04-19 03:12:41.704,2026-04-19 07:22:41.704,250.0,4.17,False,250.0,0.0,True,MAA → BLR,NONE
UK142,VISTARA,BLR,DEL,2026-04-19 03:03:41.703,2026-04-19 07:13:41.703,04:10:00,True,2026-04-19 03:03:41.703,2026-04-19 07:13:41.703,250.0,4.17,False,250.0,0.0,True,BLR → DEL,NONE
6F067,INDIGO,MAA,BLR,2026-04-19 02:59:41.701,2026-04-19 06:02:41.701,03:03:00,False,2026-04-19 02:59:41.701,2026-04-19 06:02:41.701,183.0,3.05,False,183.0,0.0,True,MAA → BLR,INVALID_FLIGHT_ID
SJ217,SPICEJET,BOM,CCU,2026-04-19 02:57:41.703,2026-04-19 06:04:41.703,03:07:00,True,2026-04-19 02:57:41.703,2026-04-19 06:04:41.703,187.0,3.12,False,187.0,0.0,True,BOM → CCU,NONE
SJ143,SPICEJET,DEL,BOM,2026-04-19 02:55:41.702,2026-04-19 03:52:41.702,00:57:00,True,2026-04-19 02:55:41.702,2026-04-19 03:52:41.702,57.0,0.95,False,57.0,0.0,True,DEL → BOM,NONE
AI243,UNKNOWN,BLR,BOM,2026-04-19 02:50:41.704,2026-04-19 05:09:41.704,02:19:00,True,2026-04-19 02:50:41.704,2026-04-19 05:09:41.704,139.0,2.32,False,139.0,0.0,True,BLR → BOM,NONE
SJ246,SPICEJET,BOM,DEL,2026-04-19 02:47:41.704,2026-04-19 03:47:42.000,01:00:00.296000,True,2026-04-19 02:47:41.704,2026-04-19 03:47:42.000,60.004933333333334,1.0,False,60.004933333333334,0.0,True,BOM → DEL,NONE
6F170,INDIGO,HYD,DEL,2026-04-19 02:44:41.703,2026-04-19 04:14:41.703,01:30:00,False,2026-04-19 02:44:41.703,2026-04-19 04:14:41.703,90.0,1.5,False,90.0,0.0,True,HYD → DEL,INVALID_FLIGHT_ID
UK157,VISTARA,CCU,BOM,2026-04-19 02:41:41.703,2026-04-19 03:41:42.000,01:00:00.297000,True,2026-04-19 02:41:41.703,2026-04-19 03:41:42.000,60.00495,1.0,False,60.00495,0.0,True,CCU → BOM,NONE
UK172,VISTARA,DEL,BOM,2026-04-19 02:20:41.703,2026-04-19 05:21:41.703,03:01:00,True,2026-04-19 02:20:41.703,2026-04-19 05:21:41.703,181.0,3.02,False,181.0,0.0,True,DEL → BOM,NONE
SJ139,SPICEJET,DEL,BLR,2026-04-19 02:20:41.702,2026-04-19 06:02:41.702,03:42:00,True,2026-04-19 02:20:41.702,2026-04-19 06:02:41.702,222.0,3.7,False,222.0,0.0,True,DEL → BLR,NONE
UK085,VISTARA,MAA,DEL,2026-04-19 02:15:41.702,2026-04-19 03:17:41.702,01:02:00,True,2026-04-19 02:15:41.702,2026-04-19 03:17:41.702,62.0,1.03,False,62.0,0.0,True,MAA → DEL,NONE
6F079,INDIGO,MAA,HYD,2026-04-19 02:14:41.702,2026-04-19 06:18:41.702,04:04:00,False,2026-04-19 02:14:41.702,2026-04-19 06:18:41.702,244.0,4.07,False,244.0,0.0,True,MAA → HYD,INVALID_FLIGHT_ID
SJ032,SPICEJET,MAA,BOM,2026-04-19 02:11:41.701,2026-04-19 04:33:41.701,02:22:00,True,2026-04-19 02:11:41.701,2026-04-19 04:33:41.701,142.0,2.37,False,142.0,0.0,True,MAA → BOM,NONE
6F182,INDIGO,BOM,CCU,2026-04-19 02:10:41.703,2026-04-19 04:18:41.703,02:08:00,False,2026-04-19 02:10:41.703,2026-04-19 04:18:41.703,128.0,2.13,False,128.0,0.0,True,BOM → CCU,INVALID_FLIGHT_ID
AI106,AIR INDIA,HYD,BLR,2026-04-19 02:07:41.702,2026-04-19 03:20:41.702,01:13:00,True,2026-04-19 02:07:41.702,2026-04-19 03:20:41.702,73.0,1.22,False,73.0,0.0,True,HYD → BLR,NONE
AI200,AIR INDIA,HYD,MAA,2026-04-19 02:05:41.703,2026-04-19 05:29:41.703,03:24:00,True,2026-04-19 02:05:41.703,2026-04-19 05:29:41.703,204.0,3.4,False,204.0,0.0,True,HYD → MAA,NONE
6F142,INDIGO,CCU,MAA,2026-04-19 02:05:41.702,2026-04-19 06:04:41.702,03:59:00,False,2026-04-19 02:05:41.702,2026-04-19 06:04:41.702,239.0,3.98,False,239.0,0.0,True,CCU → MAA,INVALID_FLIGHT_ID
SJ079,SPICEJET,HYD,DEL,2026-04-19 01:58:41.702,2026-04-19 05:02:41.702,03:04:00,True,2026-04-19 01:58:41.702,2026-04-19 05:02:41.702,184.0,3.07,False,184.0,0.0,True,HYD → DEL,NONE
SJ082,SPICEJET,BOM,DEL,2026-04-19 01:54:41.702,2026-04-19 02:33:41.702,00:39:00,True,2026-04-19 01:54:41.702,2026-04-19 02:33:41.702,39.0,0.65,False,39.0,0.0,True,BOM → DEL,NONE
SJ110,SPICEJET,CCU,DEL,2026-04-19 01:47:41.702,2026-04-19 02:20:41.702,00:33:00,True,2026-04-19 01:47:41.702,2026-04-19 02:20:41.702,33.0,0.55,False,33.0,0.0,True,CCU → DEL,NONE
6F262,UNKNOWN,MAA,DEL,2026-04-19 01:44:41.702,2026-04-19 02:47:41.702,01:03:00,False,2026-04-19 01:44:41.702,2026-04-19 02:47:41.702,63.0,1.05,False,63.0,0.0,True,MAA → DEL,INVALID_FLIGHT_ID
UK143,VISTARA,BLR,BOM,2026-04-19 01:34:41.703,2026-04-19 02:48:41.703,01:14:00,True,2026-04-19 01:34:41.703,2026-04-19 02:48:41.703,74.0,1.23,False,74.0,0.0,True,BLR → BOM,NONE
6F269,UNKNOWN,HYD,MAA,2026-04-19 01:30:41.702,2026-04-19 02:52:41.702,01:22:00,False,2026-04-19 01:30:41.702,2026-04-19 02:52:41.702,82.0,1.37,False,82.0,0.0,True,HYD → MAA,INVALID_FLIGHT_ID
6F214,INDIGO,BOM,CCU,2026-04-19 01:21:41.703,2026-04-19 05:20:41.703,03:59:00,False,2026-04-19 01:21:41.703,2026-04-19 05:20:41.703,239.0,3.98,False,239.0,0.0,True,BOM → CCU,INVALID_FLIGHT_ID
SJ213,SPICEJET,BOM,CCU,2026-04-19 01:19:41.703,2026-04-19 04:48:41.703,03:29:00,True,2026-04-19 01:19:41.703,2026-04-19 04:48:41.703,209.0,3.48,False,209.0,0.0,True,BOM → CCU,NONE
SJ072,SPICEJET,DEL,HYD,2026-04-19 01:18:41.701,2026-04-19 04:08:41.701,02:50:00,True,2026-04-19 01:18:41.701,2026-04-19 04:08:41.701,170.0,2.83,False,170.0,0.0,True,DEL → HYD,NONE
6F059,INDIGO,BOM,DEL,2026-04-19 01:12:41.701,2026-04-19 06:02:41.701,04:50:00,False,2026-04-19 01:12:41.701,2026-04-19 06:02:41.701,290.0,4.83,False,290.0,0.0,True,BOM → DEL,INVALID_FLIGHT_ID
UK202,VISTARA,DEL,HYD,2026-04-19 01:11:41.703,2026-04-19 05:37:41.703,04:26:00,True,2026-04-19 01:11:41.703,2026-04-19 05:37:41.703,266.0,4.43,False,266.0,0.0,True,DEL → HYD,NONE
UK037,VISTARA,BLR,BOM,2026-04-19 01:10:41.701,2026-04-19 05:12:41.701,04:02:00,True,2026-04-19 01:10:41.701,2026-04-19 05:12:41.701,242.0,4.03,False,242.0,0.0,True,BLR → BOM,NONE
UK069,VISTARA,CCU,DEL,2026-04-19 01:10:41.701,2026-04-19 03:23:41.701,02:13:00,True,2026-04-19 01:10:41.701,2026-04-19 03:23:41.701,133.0,2.22,False,133.0,0.0,True,CCU → DEL,NONE
SJ118,SPICEJET,DEL,BOM,2026-04-19 01:08:41.702,2026-04-19 02:33:41.702,01:25:00,True,2026-04-19 01:08:41.702,2026-04-19 02:33:41.702,85.0,1.42,False,85.0,0.0,True,DEL → BOM,NONE
6F145,INDIGO,CCU,DEL,2026-04-19 01:02:41.703,2026-04-19 02:18:41.703,01:16:00,False,2026-04-19 01:02:41.703,2026-04-19 02:18:41.703,76.0,1.27,False,76.0,0.0,True,CCU → DEL,INVALID_FLIGHT_ID
UK097,VISTARA,HYD,BOM,2026-04-19 00:49:41.702,2026-04-19 05:00:41.702,04:11:00,True,2026-04-19 00:49:41.702,2026-04-19 05:00:41.702,251.0,4.18,False,251.0,0.0,True,HYD → BOM,NONE
6F117,INDIGO,CCU,DEL,2026-04-19 00:46:41.702,2026-04-19 01:51:41.702,01:05:00,False,2026-04-19 00:46:41.702,2026-04-19 01:51:41.702,65.0,1.08,False,65.0,0.0,True,CCU → DEL,INVALID_FLIGHT_ID
6F226,INDIGO,DEL,BOM,2026-04-19 00:38:41.704,2026-04-19 02:55:41.704,02:17:00,False,2026-04-19 00:38:41.704,2026-04-19 02:55:41.704,137.0,2.28,False,137.0,0.0,True,DEL → BOM,INVALID_FLIGHT_ID
6F050,INDIGO,DEL,BOM,2026-04-19 00:35:41.701,2026-04-19 04:32:41.701,03:57:00,False,2026-04-19 00:35:41.701,2026-04-19 04:32:41.701,237.0,3.95,False,237.0,0.0,True,DEL → BOM,INVALID_FLIGHT_ID
UK196,VISTARA,BOM,HYD,2026-04-19 00:32:41.703,2026-04-19 04:49:41.703,04:17:00,True,2026-04-19 00:32:41.703,2026-04-19 04:49:41.703,257.0,4.28,False,257.0,0.0,True,BOM → HYD,NONE
SJ086,SPICEJET,CCU,DEL,2026-04-19 00:32:41.702,2026-04-19 04:17:41.702,03:45:00,True,2026-04-19 00:32:41.702,2026-04-19 04:17:41.702,225.0,3.75,False,225.0,0.0,True,CCU → DEL,NONE
AI134,AIR INDIA,HYD,BOM,2026-04-19 00:28:41.702,2026-04-19 04:23:41.702,03:55:00,True,2026-04-19 00:28:41.702,2026-04-19 04:23:41.702,235.0,3.92,False,235.0,0.0,True,HYD → BOM,NONE
AI043,AIR INDIA,CCU,DEL,2026-04-19 00:28:41.701,2026-04-19 04:37:41.701,04:09:00,True,2026-04-19 00:28:41.701,2026-04-19 04:37:41.701,249.0,4.15,False,249.0,0.0,True,CCU → DEL,NONE
UK119,VISTARA,BOM,CCU,2026-04-19 00:21:41.702,2026-04-19 04:38:41.702,04:17:00,True,2026-04-19 00:21:41.702,2026-04-19 04:38:41.702,257.0,4.28,False,257.0,0.0,True,BOM → CCU,NONE
SJ181,SPICEJET,BOM,BLR,2026-04-19 00:20:41.703,2026-04-19 01:49:41.703,01:29:00,True,2026-04-19 00:20:41.703,2026-04-19 01:49:41.703,89.0,1.48,False,89.0,0.0,True,BOM → BLR,NONE
AI070,AIR INDIA,CCU,DEL,2026-04-19 00:05:41.702,2026-04-19 01:44:41.702,01:39:00,True,2026-04-19 00:05:41.702,2026-04-19 01:44:41.702,99.0,1.65,False,99.0,0.0,True,CCU → DEL,NONE
6F233,INDIGO,BLR,BOM,2026-04-18 23:56:41.704,2026-04-19 03:53:41.704,03:57:00,False,2026-04-18 23:56:41.704,2026-04-19 03:53:41.704,237.0,3.95,True,237.0,0.0,True,BLR → BOM,INVALID_FLIGHT_ID
UK013,VISTARA,BOM,MAA,2026-04-18 23:52:41.701,2026-04-19 02:52:41.701,03:00:00,True,2026-04-18 23:52:41.701,2026-04-19 02:52:41.701,180.0,3.0,True,180.0,0.0,True,BOM → MAA,NONE
6F015,INDIGO,BOM,CCU,2026-04-18 23:39:41.701,2026-04-19 02:27:41.701,02:48:00,False,2026-04-18 23:39:41.701,2026-04-19 02:27:41.701,168.0,2.8,True,168.0,0.0,True,BOM → CCU,INVALID_FLIGHT_ID
SJ247,SPICEJET,DEL,BOM,2026-04-18 23:38:41.704,2026-04-19 03:43:41.704,04:05:00,True,2026-04-18 23:38:41.704,2026-04-19 03:43:41.704,245.0,4.08,True,245.0,0.0,True,DEL → BOM,NONE
AI067,AIR INDIA,HYD,DEL,2026-04-18 23:36:41.701,2026-04-19 03:09:41.701,03:33:00,True,2026-04-18 23:36:41.701,2026-04-19 03:09:41.701,213.0,3.55,True,213.0,0.0,True,HYD → DEL,NONE
AI211,AIR INDIA,DEL,CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,01:47:00,True,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,107.0,1.78,True,107.0,0.0,True,DEL → CCU,NONE
UK029,VISTARA,DEL,BOM,2026-04-18 23:26:41.701,2026-04-19 02:15:41.701,02:49:00,True,2026-04-18 23:26:41.701,2026-04-19 02:15:41.701,169.0,2.82,True,169.0,0.0,True,DEL → BOM,NONE
SJ200,SPICEJET,BOM,DEL,2026-04-18 23:24:41.703,2026-04-19 02:11:41.703,02:47:00,True,2026-04-18 23:24:41.703,2026-04-19 02:11:41.703,167.0,2.78,True,167.0,0.0,True,BOM → DEL,NONE
6F087,INDIGO,DEL,HYD,2026-04-18 23:24:41.702,2026-04-19 03:10:41.702,03:46:00,False,2026-04-18 23:24:41.702,2026-04-19 03:10:41.702,226.0,3.77,True,226.0,0.0,True,DEL → HYD,INVALID_FLIGHT_ID
SJ210,SPICEJET,HYD,CCU,2026-04-18 23:21:41.703,2026-04-19 02:54:41.703,03:33:00,True,2026-04-18 23:21:41.703,2026-04-19 02:54:41.703,213.0,3.55,True,213.0,0.0,True,HYD → CCU,NONE
AI101,AIR INDIA,DEL,BLR,2026-04-18 23:20:41.702,2026-04-19 02:23:41.702,03:03:00,True,2026-04-18 23:20:41.702,2026-04-19 02:23:41.702,183.0,3.05,True,183.0,0.0,True,DEL → BLR,NONE
UK075,VISTARA,MAA,CCU,2026-04-18 23:15:41.702,2026-04-19 03:54:41.702,04:39:00,True,2026-04-18 23:15:41.702,2026-04-19 03:54:41.702,279.0,4.65,True,279.0,0.0,True,MAA → CCU,NONE
SJ091,SPICEJET,BLR,CCU,2026-04-18 23:10:41.702,2026-04-19 00:47:41.702,01:37:00,True,2026-04-18 23:10:41.702,2026-04-19 00:47:41.702,97.0,1.62,True,97.0,0.0,True,BLR → CCU,NONE
AI251,AIR INDIA,MAA,DEL,2026-04-18 22:40:41.704,2026-04-18 23:24:41.704,00:44:00,True,2026-04-18 22:40:41.704,2026-04-18 23:24:41.704,44.0,0.73,False,44.0,0.0,True,MAA → DEL,NONE
SJ042,SPICEJET,HYD,CCU,2026-04-18 22:38:41.701,2026-04-19 02:20:41.701,03:42:00,True,2026-04-18 22:38:41.701,2026-04-19 02:20:41.701,222.0,3.7,True,222.0,0.0,True,HYD → CCU,NONE
UK126,VISTARA,CCU,DEL,2026-04-18 22:37:41.702,2026-04-19 00:03:41.702,01:26:00,True,2026-04-18 22:37:41.702,2026-04-19 00:03:41.702,86.0,1.43,True,86.0,0.0,True,CCU → DEL,NONE
6F042,INDIGO,HYD,DEL,2026-04-18 22:35:41.701,2026-04-19 02:41:41.701,04:06:00,False,2026-04-18 22:35:41.701,2026-04-19 02:41:41.701,246.0,4.1,True,246.0,0.0,True,HYD → DEL,INVALID_FLIGHT_ID
AI116,AIR INDIA,CCU,BOM,2026-04-18 22:30:41.702,2026-04-19 01:57:41.702,03:27:00,True,2026-04-18 22:30:41.702,2026-04-19 01:57:41.702,207.0,3.45,True,207.0,0.0,True,CCU → BOM,NONE
SJ209,SPICEJET,BLR,BOM,2026-04-18 22:22:41.703,2026-04-19 02:03:41.703,03:41:00,True,2026-04-18 22:22:41.703,2026-04-19 02:03:41.703,221.0,3.68,True,221.0,0.0,True,BLR → BOM,NONE
AI123,AIR INDIA,MAA,BOM,2026-04-18 22:19:41.702,2026-04-19 00:45:41.702,02:26:00,True,2026-04-18 22:19:41.702,2026-04-19 00:45:41.702,146.0,2.43,True,146.0,0.0,True,MAA → BOM,NONE
6F016,INDIGO,HYD,BOM,2026-04-18 22:18:41.701,2026-04-18 22:54:41.701,00:36:00,False,2026-04-18 22:18:41.701,2026-04-18 22:54:41.701,36.0,0.6,False,36.0,0.0,True,HYD → BOM,INVALID_FLIGHT_ID
UK012,VISTARA,MAA,BOM,2026-04-18 22:16:41.701,2026-04-19 00:25:41.701,02:09:00,True,2026-04-18 22:16:41.701,2026-04-19 00:25:41.701,129.0,2.15,True,129.0,0.0,True,MAA → BOM,NONE
SJ188,SPICEJET,BLR,BOM,2026-04-18 22:15:41.703,2026-04-18 22:55:41.703,00:40:00,True,2026-04-18 22:15:41.703,2026-04-18 22:55:41.703,40.0,0.67,False,40.0,0.0,True,BLR → BOM,NONE
